Time,Value
2023-12-01 15:05:00,7.167
2023-12-01 15:10:00,7.094000000000003
2023-12-01 15:15:00,41.037333333333336
2023-12-01 15:20:00,43.13533333333333
2023-12-01 15:25:00,6.935999999999999
2023-12-01 15:30:00,50.978333333333346
2023-12-01 15:35:00,40.28366666666667
2023-12-01 15:40:00,9.927999999999999
2023-12-01 15:45:00,93.13933333333333
2023-12-01 15:50:00,102.80033333333334
2023-12-01 15:55:00,104.73633333333329
2023-12-01 16:00:00,85.41433333333329
2023-12-01 16:05:00,96.48166666666667
2023-12-01 16:10:00,107.20466666666668
2023-12-01 16:15:00,137.32833333333335
2023-12-01 16:20:00,165.56900000000002
2023-12-01 16:25:00,141.80399999999997
2023-12-01 16:30:00,42.592
2023-12-01 16:35:00,13.425333333333334
2023-12-01 16:40:00,24.932666666666663
2023-12-01 16:45:00,40.83533333333333
2023-12-01 16:50:00,40.67666666666666
2023-12-01 16:55:00,44.07033333333333
2023-12-01 17:00:00,50.629666666666665
2023-12-01 17:05:00,65.366
2023-12-01 17:10:00,75.26266666666669
2023-12-01 17:15:00,85.79866666666666
2023-12-01 17:20:00,94.24700000000003
2023-12-01 17:25:00,8.77
2023-12-01 17:30:00,28.871000000000002
2023-12-01 17:35:00,56.361999999999995
2023-12-01 17:40:00,61.624
2023-12-01 17:45:00,66.41566666666667
2023-12-01 17:50:00,74.45933333333332
2023-12-01 17:55:00,82.20833333333331
2023-12-01 18:00:00,84.38766666666666
2023-12-01 18:05:00,83.62766666666667
2023-12-01 18:10:00,83.39466666666667
2023-12-01 18:15:00,76.31566666666664
2023-12-01 18:20:00,39.78200000000001
2023-12-01 18:25:00,11.393
2023-12-01 18:30:00,41.63099999999999
2023-12-01 18:35:00,41.663666666666664
2023-12-01 18:40:00,41.992666666666665
2023-12-01 18:45:00,41.858666666666664
2023-12-01 18:50:00,15.019333333333332
2023-12-01 18:55:00,20.82
2023-12-01 19:00:00,44.028000000000006
2023-12-01 19:05:00,49.642333333333326
2023-12-01 19:10:00,55.58966666666666
2023-12-01 19:15:00,52.034000000000006
2023-12-01 19:20:00,7.166666666666667
2023-12-01 19:25:00,7.202999999999999
2023-12-01 19:30:00,32.27733333333334
2023-12-01 19:35:00,42.74266666666667
2023-12-01 19:40:00,11.700333333333335
2023-12-01 19:45:00,23.45966666666666
2023-12-01 19:50:00,46.650333333333336
2023-12-01 19:55:00,7.305000000000001
2023-12-01 20:00:00,35.443666666666665
2023-12-01 20:05:00,56.180666666666674
2023-12-01 20:10:00,7.093333333333332
2023-12-01 20:15:00,7.148666666666669
2023-12-01 20:20:00,7.410666666666666
2023-12-01 20:25:00,7.291666666666667
2023-12-01 20:30:00,37.149333333333324
2023-12-01 20:35:00,41.59433333333334
2023-12-01 20:40:00,41.96566666666668
2023-12-01 20:45:00,42.017999999999994
2023-12-01 20:50:00,50.59833333333332
2023-12-01 20:55:00,57.06566666666666
2023-12-01 21:00:00,67.14433333333335
2023-12-01 21:05:00,78.45866666666666
2023-12-01 21:10:00,85.18666666666668
2023-12-01 21:15:00,92.818
2023-12-01 21:20:00,92.25433333333334
2023-12-01 21:25:00,92.09099999999997
2023-12-01 21:30:00,90.34566666666666
2023-12-01 21:35:00,82.51733333333335
2023-12-01 21:40:00,75.596
2023-12-01 21:45:00,66.10833333333333
2023-12-01 21:50:00,54.703999999999986
2023-12-01 21:55:00,22.73833333333334
2023-12-01 22:00:00,15.049000000000001
2023-12-01 22:05:00,41.884666666666675
2023-12-01 22:10:00,41.924
2023-12-01 22:15:00,41.68533333333334
2023-12-01 22:20:00,41.78366666666667
2023-12-01 22:25:00,41.34799999999999
