Time,Value
2023-12-01 15:05:00,2.010666666666667
2023-12-01 15:10:00,1.6573333333333333
2023-12-01 15:15:00,1.7313333333333334
2023-12-01 15:20:00,1.5559999999999998
2023-12-01 15:25:00,1.768666666666667
2023-12-01 15:30:00,1.7236666666666665
2023-12-01 15:35:00,2.041333333333333
2023-12-01 15:40:00,1.921333333333333
2023-12-01 15:45:00,1.9653333333333336
2023-12-01 15:50:00,1.9813333333333332
2023-12-01 15:55:00,2.080333333333334
2023-12-01 16:00:00,1.8573333333333333
2023-12-01 16:05:00,1.8673333333333335
2023-12-01 16:10:00,1.7633333333333332
2023-12-01 16:15:00,1.7623333333333333
2023-12-01 16:20:00,2.0196666666666667
2023-12-01 16:25:00,1.8900000000000001
2023-12-01 16:30:00,1.8070000000000002
2023-12-01 16:35:00,1.5476666666666667
2023-12-01 16:40:00,1.8306666666666667
2023-12-01 16:45:00,1.8596666666666666
2023-12-01 16:50:00,1.7996666666666667
2023-12-01 16:55:00,1.7543333333333335
2023-12-01 17:00:00,1.8023333333333333
2023-12-01 17:05:00,2.059666666666666
2023-12-01 17:10:00,1.9163333333333337
2023-12-01 17:15:00,1.7699999999999998
2023-12-01 17:20:00,2.112333333333334
2023-12-01 17:25:00,1.4830000000000003
2023-12-01 17:30:00,1.8613333333333328
2023-12-01 17:35:00,1.8723333333333334
2023-12-01 17:40:00,1.6780000000000002
2023-12-01 17:45:00,1.4366666666666668
2023-12-01 17:50:00,1.834666666666667
2023-12-01 17:55:00,1.3423333333333336
2023-12-01 18:00:00,1.5996666666666668
2023-12-01 18:05:00,2.057
2023-12-01 18:10:00,1.7593333333333336
2023-12-01 18:15:00,1.7346666666666664
2023-12-01 18:20:00,1.7226666666666663
2023-12-01 18:25:00,1.8123333333333334
2023-12-01 18:30:00,2.0733333333333333
2023-12-01 18:35:00,2.0853333333333333
2023-12-01 18:40:00,1.735666666666667
2023-12-01 18:45:00,2.138333333333333
2023-12-01 18:50:00,1.8479999999999999
2023-12-01 18:55:00,1.7593333333333334
2023-12-01 19:00:00,1.7143333333333333
2023-12-01 19:05:00,1.7799999999999998
2023-12-01 19:10:00,1.7776666666666663
2023-12-01 19:15:00,1.8883333333333339
2023-12-01 19:20:00,1.8180000000000007
2023-12-01 19:25:00,1.8176666666666663
2023-12-01 19:30:00,1.949
2023-12-01 19:35:00,1.9036666666666668
2023-12-01 19:40:00,1.753666666666667
2023-12-01 19:45:00,1.7953333333333334
2023-12-01 19:50:00,1.7423333333333335
2023-12-01 19:55:00,1.924
2023-12-01 20:00:00,1.5226666666666666
2023-12-01 20:05:00,1.6520000000000001
2023-12-01 20:10:00,1.737333333333333
2023-12-01 20:15:00,1.8083333333333338
2023-12-01 20:20:00,1.612666666666667
2023-12-01 20:25:00,1.559666666666667
2023-12-01 20:30:00,1.3426666666666667
2023-12-01 20:35:00,1.7186666666666672
2023-12-01 20:40:00,1.6336666666666666
2023-12-01 20:45:00,1.6710000000000003
2023-12-01 20:50:00,1.764
2023-12-01 20:55:00,2.137
2023-12-01 21:00:00,1.6113333333333333
2023-12-01 21:05:00,1.6456666666666668
2023-12-01 21:10:00,1.3666666666666667
2023-12-01 21:15:00,1.9326666666666665
2023-12-01 21:20:00,1.9263333333333332
2023-12-01 21:25:00,1.6909999999999994
2023-12-01 21:30:00,1.4626666666666661
2023-12-01 21:35:00,1.6053333333333333
2023-12-01 21:40:00,2.3053333333333326
2023-12-01 21:45:00,2.2006666666666663
2023-12-01 21:50:00,2.0950000000000006
2023-12-01 21:55:00,2.215333333333334
2023-12-01 22:00:00,1.8090000000000002
2023-12-01 22:05:00,1.627333333333333
2023-12-01 22:10:00,1.7166666666666666
2023-12-01 22:15:00,1.921333333333333
2023-12-01 22:20:00,1.951666666666667
2023-12-01 22:25:00,2.198333333333333
2023-12-01 22:30:00,1.993666666666667
2023-12-01 22:35:00,1.5689999999999997
2023-12-01 22:40:00,1.8316666666666668
2023-12-01 22:45:00,1.9853333333333332
2023-12-01 22:50:00,1.6709999999999998
2023-12-01 22:55:00,1.8163333333333334
2023-12-01 23:00:00,1.7346666666666664
2023-12-01 23:05:00,1.838666666666667
2023-12-01 23:10:00,1.6106666666666667
2023-12-01 23:15:00,1.9669999999999999
2023-12-01 23:20:00,2.1830000000000003
2023-12-01 23:25:00,1.4433333333333336
2023-12-01 23:30:00,1.7286666666666664
2023-12-01 23:35:00,1.853
2023-12-01 23:40:00,1.7653333333333334
2023-12-01 23:45:00,2.1723333333333334
2023-12-01 23:50:00,1.701666666666666
2023-12-01 23:55:00,1.9100000000000004
2023-12-02 00:00:00,1.5573333333333328
2023-12-02 00:05:00,1.6026666666666665
2023-12-02 00:10:00,1.6016666666666666
2023-12-02 00:15:00,1.696666666666667
2023-12-02 00:20:00,2.1483333333333334
