Time,Value
2023-12-01 15:05:00,3.849333333333333
2023-12-01 15:10:00,3.5700000000000003
2023-12-01 15:15:00,1255.9406666666666
2023-12-01 15:20:00,590.8506666666669
2023-12-01 15:25:00,26.645
2023-12-01 15:30:00,1436.8033333333333
2023-12-01 15:35:00,440.06966666666665
2023-12-01 15:40:00,235.528
2023-12-01 15:45:00,1981.9653333333333
2023-12-01 15:50:00,2014.0770000000002
2023-12-01 15:55:00,2019.2839999999999
2023-12-01 16:00:00,1587.052666666666
2023-12-01 16:05:00,1843.2223333333334
2023-12-01 16:10:00,2157.3756666666673
2023-12-01 16:15:00,2384.9410000000003
2023-12-01 16:20:00,2555.783
2023-12-01 16:25:00,2162.3563333333336
2023-12-01 16:30:00,736.6163333333334
2023-12-01 16:35:00,4.033333333333334
2023-12-01 16:40:00,948.7733333333332
2023-12-01 16:45:00,770.657
2023-12-01 16:50:00,750.2989999999999
2023-12-01 16:55:00,829.1240000000003
2023-12-01 17:00:00,1302.4823333333331
2023-12-01 17:05:00,1391.484333333333
2023-12-01 17:10:00,1684.4603333333334
2023-12-01 17:15:00,1870.6876666666665
2023-12-01 17:20:00,1566.7576666666669
2023-12-01 17:25:00,4.260333333333333
2023-12-01 17:30:00,1043.2296666666666
2023-12-01 17:35:00,1076.0649999999998
2023-12-01 17:40:00,1235.0303333333331
2023-12-01 17:45:00,1452.4813333333334
2023-12-01 17:50:00,1729.0106666666663
2023-12-01 17:55:00,1726.6506666666671
2023-12-01 18:00:00,1735.6810000000003
2023-12-01 18:05:00,1656.4579999999996
2023-12-01 18:10:00,1711.4783333333328
2023-12-01 18:15:00,1398.7913333333331
2023-12-01 18:20:00,331.22900000000004
2023-12-01 18:25:00,431.59766666666667
2023-12-01 18:30:00,994.9713333333334
2023-12-01 18:35:00,755.0543333333331
2023-12-01 18:40:00,755.1503333333334
2023-12-01 18:45:00,951.8056666666669
2023-12-01 18:50:00,13.826000000000004
2023-12-01 18:55:00,855.775
2023-12-01 19:00:00,870.2990000000001
2023-12-01 19:05:00,941.1403333333333
2023-12-01 19:10:00,1118.9596666666666
2023-12-01 19:15:00,861.943
2023-12-01 19:20:00,4.226333333333334
2023-12-01 19:25:00,4.1549999999999985
2023-12-01 19:30:00,960.0620000000002
2023-12-01 19:35:00,693.2423333333334
2023-12-01 19:40:00,4.341333333333334
2023-12-01 19:45:00,877.5120000000002
2023-12-01 19:50:00,739.4153333333333
2023-12-01 19:55:00,4.324999999999999
2023-12-01 20:00:00,1082.1606666666664
2023-12-01 20:05:00,852.0179999999999
2023-12-01 20:10:00,4.217333333333334
2023-12-01 20:15:00,4.169666666666666
2023-12-01 20:20:00,4.1433333333333335
2023-12-01 20:25:00,4.571
2023-12-01 20:30:00,1159.9686666666669
2023-12-01 20:35:00,747.6223333333334
2023-12-01 20:40:00,747.1956666666667
2023-12-01 20:45:00,772.5963333333335
2023-12-01 20:50:00,1229.9523333333332
2023-12-01 20:55:00,1170.1699999999998
2023-12-01 21:00:00,1429.1086666666663
2023-12-01 21:05:00,1666.524
2023-12-01 21:10:00,1882.5866666666666
2023-12-01 21:15:00,1852.649666666666
2023-12-01 21:20:00,1799.6053333333334
2023-12-01 21:25:00,1705.41
2023-12-01 21:30:00,1685.1550000000002
2023-12-01 21:35:00,1364.6290000000004
2023-12-01 21:40:00,1211.0943333333335
2023-12-01 21:45:00,1055.3999999999999
2023-12-01 21:50:00,1219.8650000000002
2023-12-01 21:55:00,125.865
2023-12-01 22:00:00,619.5186666666666
2023-12-01 22:05:00,886.6016666666666
2023-12-01 22:10:00,753.6040000000002
2023-12-01 22:15:00,759.3009999999999
2023-12-01 22:20:00,1046.2576666666669
2023-12-01 22:25:00,828.4476666666668
2023-12-01 22:30:00,862.703
2023-12-01 22:35:00,901.9683333333334
2023-12-01 22:40:00,1170.3963333333331
2023-12-01 22:45:00,1003.6016666666668
2023-12-01 22:50:00,500.09566666666666
2023-12-01 22:55:00,4.2396666666666665
2023-12-01 23:00:00,4.187666666666667
2023-12-01 23:05:00,4.2363333333333335
2023-12-01 23:10:00,148.00266666666667
2023-12-01 23:15:00,1135.835
2023-12-01 23:20:00,192.29966666666667
2023-12-01 23:25:00,4.168666666666667
2023-12-01 23:30:00,4.028333333333333
2023-12-01 23:35:00,1048.5466666666666
2023-12-01 23:40:00,186.58099999999988
2023-12-01 23:45:00,968.12
2023-12-01 23:50:00,4.409666666666666
2023-12-01 23:55:00,4.086666666666667
2023-12-02 00:00:00,4.049333333333333
2023-12-02 00:05:00,894.9956666666668
2023-12-02 00:10:00,777.6540000000001
2023-12-02 00:15:00,755.7163333333335
2023-12-02 00:20:00,768.736
2023-12-02 00:25:00,1170.6883333333333
2023-12-02 00:30:00,1128.634333333333
2023-12-02 00:35:00,1267.8626666666669
2023-12-02 00:40:00,1338.3369999999998
2023-12-02 00:45:00,1508.6660000000002
2023-12-02 00:50:00,1343.6086666666667
2023-12-02 00:55:00,1226.8053333333332
2023-12-02 01:00:00,1042.2433333333333
2023-12-02 01:05:00,1223.343
2023-12-02 01:10:00,787.2930000000001
2023-12-02 01:15:00,755.9356666666666
2023-12-02 01:20:00,763.6276666666666
2023-12-02 01:25:00,1067.8186666666666
2023-12-02 01:30:00,178.22233333333327
2023-12-02 01:35:00,773.2466666666666
2023-12-02 01:40:00,860.2260000000001
2023-12-02 01:45:00,748.3213333333333
2023-12-02 01:50:00,750.0483333333333
2023-12-02 01:55:00,1054.842
2023-12-02 02:00:00,776.0830000000001
2023-12-02 02:05:00,760.7206666666665
2023-12-02 02:10:00,277.5213333333333
2023-12-02 02:15:00,649.5123333333335
2023-12-02 02:20:00,913.2680000000001
2023-12-02 02:25:00,754.5606666666666
2023-12-02 02:30:00,755.3946666666668
2023-12-02 02:35:00,1049.5573333333334
2023-12-02 02:40:00,781.7010000000001
2023-12-02 02:45:00,758.2843333333333
2023-12-02 02:50:00,206.73733333333337
2023-12-02 02:55:00,727.806
2023-12-02 03:00:00,860.7320000000001
2023-12-02 03:05:00,751.7043333333332
2023-12-02 03:10:00,759.1663333333332
2023-12-02 03:15:00,1045.6256666666666
2023-12-02 03:20:00,777.8426666666663
2023-12-02 03:25:00,90.62999999999998
2023-12-02 03:30:00,879.0723333333332
2023-12-02 03:35:00,791.3116666666666
2023-12-02 03:40:00,754.6586666666667
2023-12-02 03:45:00,759.355
2023-12-02 03:50:00,1064.0876666666666
2023-12-02 03:55:00,683.1619999999999
2023-12-02 04:00:00,4.132000000000001
2023-12-02 04:05:00,1041.1113333333337
2023-12-02 04:10:00,763.5366666666666
2023-12-02 04:15:00,756.0723333333333
2023-12-02 04:20:00,756.6719999999999
2023-12-02 04:25:00,831.7349999999999
2023-12-02 04:30:00,4.067666666666666
2023-12-02 04:35:00,1201.219
2023-12-02 04:40:00,759.7553333333334
2023-12-02 04:45:00,755.7540000000001
2023-12-02 04:50:00,762.0733333333333
2023-12-02 04:55:00,1065.8276666666666
2023-12-02 05:00:00,4.008666666666666
